country,countryIso,updated,confirmed,deaths,recovered,date,source
El Salvador,SLV,2020-03-31T04:00:00.000Z,32,1,,2020-03-31,jhu
San Marino,SMR,2020-03-31T04:00:00.000Z,236,26,,2020-03-31,jhu
Somalia,SOM,2020-03-31T04:00:00.000Z,5,0,,2020-03-31,jhu
Serbia,SRB,2020-03-31T04:00:00.000Z,900,16,,2020-03-31,jhu
S. Sudan,SSD,2020-03-31T04:00:00.000Z,0,0,,2020-03-31,jhu
Sao Tome and Principe,STP,2020-03-31T04:00:00.000Z,0,0,,2020-03-31,jhu
Suriname,SUR,2020-03-31T04:00:00.000Z,9,0,,2020-03-31,jhu
Slovakia,SVK,2020-03-31T04:00:00.000Z,363,0,,2020-03-31,jhu
Slovenia,SVN,2020-03-31T04:00:00.000Z,802,15,,2020-03-31,jhu
Sweden,SWE,2020-03-31T04:00:00.000Z,4435,180,,2020-03-31,jhu
Eswatini,SWZ,2020-03-31T04:00:00.000Z,9,0,,2020-03-31,jhu
Seychelles,SYC,2020-03-31T04:00:00.000Z,10,0,,2020-03-31,jhu
Syria,SYR,2020-03-31T04:00:00.000Z,10,2,,2020-03-31,jhu
Chad,TCD,2020-03-31T04:00:00.000Z,7,0,,2020-03-31,jhu
Togo,TGO,2020-03-31T04:00:00.000Z,34,1,,2020-03-31,jhu
Thailand,THA,2020-03-31T04:00:00.000Z,1651,10,,2020-03-31,jhu
Timor-Leste,TLS,2020-03-31T04:00:00.000Z,1,0,,2020-03-31,jhu
Trinidad and Tobago,TTO,2020-03-31T04:00:00.000Z,87,3,,2020-03-31,jhu
Tunisia,TUN,2020-03-31T04:00:00.000Z,394,10,,2020-03-31,jhu
Turkey,TUR,2020-03-31T04:00:00.000Z,13531,214,,2020-03-31,jhu
Taiwan,TWN,2020-03-31T04:00:00.000Z,322,5,,2020-03-31,jhu
Tanzania,TZA,2020-03-31T04:00:00.000Z,19,1,,2020-03-31,jhu
Uganda,UGA,2020-03-31T04:00:00.000Z,44,0,,2020-03-31,jhu
Ukraine,UKR,2020-03-31T04:00:00.000Z,645,17,,2020-03-31,jhu
Uruguay,URY,2020-03-31T04:00:00.000Z,338,1,,2020-03-31,jhu
U.S.,USA,2020-10-25T20:41:00.515Z,191526,4653,,2020-03-31,wapo
Uzbekistan,UZB,2020-03-31T04:00:00.000Z,172,2,,2020-03-31,jhu
,,2020-03-31T16:13:27.000Z,664,6,,2020-03-31,jhu
Holy See,VAT,2020-03-31T04:00:00.000Z,6,0,,2020-03-31,jhu
Saint Vincent and the Grenadines,VCT,2020-03-31T04:00:00.000Z,1,0,,2020-03-31,jhu
Venezuela,VEN,2020-03-31T04:00:00.000Z,135,3,,2020-03-31,jhu
Vietnam,VNM,2020-03-31T04:00:00.000Z,212,0,,2020-03-31,jhu
Kosovo,XKX,2020-03-31T04:00:00.000Z,112,1,,2020-03-31,jhu
Yemen,YEM,2020-03-31T04:00:00.000Z,0,0,,2020-03-31,jhu
South Africa,ZAF,2020-03-31T04:00:00.000Z,1353,5,,2020-03-31,jhu
Zambia,ZMB,2020-03-31T04:00:00.000Z,35,0,,2020-03-31,jhu
Zimbabwe,ZWE,2020-03-31T04:00:00.000Z,8,1,,2020-03-31,jhu
Afghanistan,AFG,2020-04-01T04:00:00.000Z,237,4,,2020-04-01,jhu
Angola,AGO,2020-04-01T04:00:00.000Z,8,2,,2020-04-01,jhu
Albania,ALB,2020-04-01T04:00:00.000Z,259,15,,2020-04-01,jhu
Andorra,AND,2020-04-01T04:00:00.000Z,390,14,,2020-04-01,jhu
UAE,ARE,2020-04-01T04:00:00.000Z,814,8,,2020-04-01,jhu
Argentina,ARG,2020-04-01T04:00:00.000Z,1054,28,,2020-04-01,jhu
Armenia,ARM,2020-04-01T04:00:00.000Z,571,4,,2020-04-01,jhu
Antigua and Barbuda,ATG,2020-04-01T04:00:00.000Z,7,0,,2020-04-01,jhu
Australia,AUS,2020-04-01T04:00:00.000Z,4862,20,,2020-04-01,jhu
Austria,AUT,2020-04-01T04:00:00.000Z,10711,146,,2020-04-01,jhu
Azerbaijan,AZE,2020-04-01T04:00:00.000Z,359,5,,2020-04-01,jhu
Burundi,BDI,2020-04-01T04:00:00.000Z,2,0,,2020-04-01,jhu
Belgium,BEL,2020-04-01T04:00:00.000Z,13964,828,,2020-04-01,jhu
Benin,BEN,2020-04-01T04:00:00.000Z,13,0,,2020-04-01,jhu
Burkina Faso,BFA,2020-04-01T04:00:00.000Z,282,16,,2020-04-01,jhu
Bangladesh,BGD,2020-04-01T04:00:00.000Z,54,6,,2020-04-01,jhu
Bulgaria,BGR,2020-04-01T04:00:00.000Z,422,10,,2020-04-01,jhu
Bahrain,BHR,2020-04-01T04:00:00.000Z,569,4,,2020-04-01,jhu
The Bahamas,BHS,2020-04-01T04:00:00.000Z,21,1,,2020-04-01,jhu
Bosnia,BIH,2020-04-01T04:00:00.000Z,459,13,,2020-04-01,jhu
Belarus,BLR,2020-04-01T04:00:00.000Z,163,2,,2020-04-01,jhu
Belize,BLZ,2020-04-01T04:00:00.000Z,3,0,,2020-04-01,jhu
Bolivia,BOL,2020-04-01T04:00:00.000Z,115,7,,2020-04-01,jhu
Brazil,BRA,2020-04-01T04:00:00.000Z,6836,240,,2020-04-01,jhu
Barbados,BRB,2020-04-01T04:00:00.000Z,34,0,,2020-04-01,jhu
Brunei,BRN,2020-04-01T04:00:00.000Z,131,1,,2020-04-01,jhu
Bhutan,BTN,2020-04-01T04:00:00.000Z,4,0,,2020-04-01,jhu
Botswana,BWA,2020-04-01T04:00:00.000Z,4,1,,2020-04-01,jhu
Central African Rep.,CAF,2020-04-01T04:00:00.000Z,3,0,,2020-04-01,jhu
Canada,CAN,2020-04-01T04:00:00.000Z,9560,109,,2020-04-01,jhu
Switzerland,CHE,2020-04-01T04:00:00.000Z,17768,488,,2020-04-01,jhu
Chile,CHL,2020-04-01T04:00:00.000Z,3031,16,,2020-04-01,jhu
China,CHN,2020-04-01T04:00:00.000Z,82361,3316,,2020-04-01,jhu
Ivory Coast,CIV,2020-04-01T04:00:00.000Z,190,1,,2020-04-01,jhu
Cameroon,CMR,2020-04-01T04:00:00.000Z,233,6,,2020-04-01,jhu
Dem. Rep. Congo,COD,2020-04-01T04:00:00.000Z,109,9,,2020-04-01,jhu
Congo,COG,2020-04-01T04:00:00.000Z,19,0,,2020-04-01,jhu
Colombia,COL,2020-04-01T04:00:00.000Z,1065,17,,2020-04-01,jhu
Cape Verde,CPV,2020-04-01T04:00:00.000Z,6,1,,2020-04-01,jhu
Costa Rica,CRI,2020-04-01T04:00:00.000Z,375,2,,2020-04-01,jhu
Cuba,CUB,2020-04-01T04:00:00.000Z,212,6,,2020-04-01,jhu
Cyprus,CYP,2020-04-01T04:00:00.000Z,320,9,,2020-04-01,jhu
Czechia,CZE,2020-04-01T04:00:00.000Z,3508,39,,2020-04-01,jhu
Germany,DEU,2020-04-01T04:00:00.000Z,77872,920,,2020-04-01,jhu
Djibouti,DJI,2020-04-01T04:00:00.000Z,33,0,,2020-04-01,jhu
Dominica,DMA,2020-04-01T04:00:00.000Z,12,0,,2020-04-01,jhu
Denmark,DNK,2020-04-01T04:00:00.000Z,3290,104,,2020-04-01,jhu
Dominican Republic,DOM,2020-04-01T04:00:00.000Z,1284,57,,2020-04-01,jhu
Algeria,DZA,2020-04-01T04:00:00.000Z,847,58,,2020-04-01,jhu
,,2020-04-01T21:58:34.000Z,712,11,,2020-04-01,jhu
Ecuador,ECU,2020-04-01T04:00:00.000Z,2748,93,,2020-04-01,jhu
Egypt,EGY,2020-04-01T04:00:00.000Z,779,52,,2020-04-01,jhu
Eritrea,ERI,2020-04-01T04:00:00.000Z,15,0,,2020-04-01,jhu
W. Sahara,ESH,2020-04-01T04:00:00.000Z,0,0,,2020-04-01,jhu
Spain,ESP,2020-04-01T04:00:00.000Z,104118,9387,,2020-04-01,jhu
Estonia,EST,2020-04-01T04:00:00.000Z,779,5,,2020-04-01,jhu
Ethiopia,ETH,2020-04-01T04:00:00.000Z,29,0,,2020-04-01,jhu
Finland,FIN,2020-04-01T04:00:00.000Z,1446,17,,2020-04-01,jhu
Fiji,FJI,2020-04-01T04:00:00.000Z,5,0,,2020-04-01,jhu
France,FRA,2020-04-01T04:00:00.000Z,57749,4043,,2020-04-01,jhu
Gabon,GAB,2020-04-01T04:00:00.000Z,18,1,,2020-04-01,jhu
Britain,GBR,2020-04-01T04:00:00.000Z,29865,2357,,2020-04-01,jhu
Georgia,GEO,2020-04-01T04:00:00.000Z,117,0,,2020-04-01,jhu
Ghana,GHA,2020-04-01T04:00:00.000Z,195,5,,2020-04-01,jhu
Guinea,GIN,2020-04-01T04:00:00.000Z,30,0,,2020-04-01,jhu
Gambia,GMB,2020-04-01T04:00:00.000Z,4,1,,2020-04-01,jhu
Guinea-Bissau,GNB,2020-04-01T04:00:00.000Z,9,0,,2020-04-01,jhu
Eq. Guinea,GNQ,2020-04-01T04:00:00.000Z,15,0,,2020-04-01,jhu
Greece,GRC,2020-04-01T04:00:00.000Z,1415,50,,2020-04-01,jhu
Grenada,GRD,2020-04-01T04:00:00.000Z,9,0,,2020-04-01,jhu
Guatemala,GTM,2020-04-01T04:00:00.000Z,39,1,,2020-04-01,jhu
Guyana,GUY,2020-04-01T04:00:00.000Z,19,2,,2020-04-01,jhu
Honduras,HND,2020-04-01T04:00:00.000Z,172,10,,2020-04-01,jhu
Croatia,HRV,2020-04-01T04:00:00.000Z,963,6,,2020-04-01,jhu
Haiti,HTI,2020-04-01T04:00:00.000Z,16,0,,2020-04-01,jhu
Hungary,HUN,2020-04-01T04:00:00.000Z,525,20,,2020-04-01,jhu
Indonesia,IDN,2020-04-01T04:00:00.000Z,1677,157,,2020-04-01,jhu
India,IND,2020-04-01T04:00:00.000Z,1998,58,,2020-04-01,jhu
Ireland,IRL,2020-04-01T04:00:00.000Z,3447,85,,2020-04-01,jhu
Iran,IRN,2020-04-01T04:00:00.000Z,47593,3036,,2020-04-01,jhu
Iraq,IRQ,2020-04-01T04:00:00.000Z,728,52,,2020-04-01,jhu
Iceland,ISL,2020-04-01T04:00:00.000Z,1220,2,,2020-04-01,jhu
Israel,ISR,2020-04-01T04:00:00.000Z,6092,26,,2020-04-01,jhu
Italy,ITA,2020-04-01T04:00:00.000Z,110574,13155,,2020-04-01,jhu
Jamaica,JAM,2020-04-01T04:00:00.000Z,44,3,,2020-04-01,jhu
Jordan,JOR,2020-04-01T04:00:00.000Z,278,5,,2020-04-01,jhu
Japan,JPN,2020-04-01T04:00:00.000Z,2178,57,,2020-04-01,jhu
Kazakhstan,KAZ,2020-04-01T04:00:00.000Z,380,3,,2020-04-01,jhu
Kenya,KEN,2020-04-01T04:00:00.000Z,81,1,,2020-04-01,jhu
Kyrgyzstan,KGZ,2020-04-01T04:00:00.000Z,111,0,,2020-04-01,jhu
Cambodia,KHM,2020-04-01T04:00:00.000Z,109,0,,2020-04-01,jhu
Saint Kitts and Nevis,KNA,2020-04-01T04:00:00.000Z,8,0,,2020-04-01,jhu
South Korea,KOR,2020-04-01T04:00:00.000Z,9887,165,,2020-04-01,jhu
Kuwait,KWT,2020-04-01T04:00:00.000Z,317,0,,2020-04-01,jhu
Laos,LAO,2020-04-01T04:00:00.000Z,10,0,,2020-04-01,jhu
Lebanon,LBN,2020-04-01T04:00:00.000Z,479,14,,2020-04-01,jhu
Liberia,LBR,2020-04-01T04:00:00.000Z,6,0,,2020-04-01,jhu
Libya,LBY,2020-04-01T04:00:00.000Z,10,0,,2020-04-01,jhu
Saint Lucia,LCA,2020-04-01T04:00:00.000Z,13,0,,2020-04-01,jhu
Liechtenstein,LIE,2020-04-01T04:00:00.000Z,68,0,,2020-04-01,jhu
Sri Lanka,LKA,2020-04-01T04:00:00.000Z,146,3,,2020-04-01,jhu
Lithuania,LTU,2020-04-01T04:00:00.000Z,581,8,,2020-04-01,jhu
Luxembourg,LUX,2020-04-01T04:00:00.000Z,2319,29,,2020-04-01,jhu
Latvia,LVA,2020-04-01T04:00:00.000Z,446,0,,2020-04-01,jhu
Morocco,MAR,2020-04-01T04:00:00.000Z,654,39,,2020-04-01,jhu
Monaco,MCO,2020-04-01T04:00:00.000Z,55,1,,2020-04-01,jhu
Moldova,MDA,2020-04-01T04:00:00.000Z,423,5,,2020-04-01,jhu
Madagascar,MDG,2020-04-01T04:00:00.000Z,57,0,,2020-04-01,jhu
Maldives,MDV,2020-04-01T04:00:00.000Z,19,0,,2020-04-01,jhu
Mexico,MEX,2020-04-01T04:00:00.000Z,1215,29,,2020-04-01,jhu
North Macedonia,MKD,2020-04-01T04:00:00.000Z,354,11,,2020-04-01,jhu
Mali,MLI,2020-04-01T04:00:00.000Z,31,3,,2020-04-01,jhu
Malta,MLT,2020-04-01T04:00:00.000Z,188,0,,2020-04-01,jhu
Myanmar,MMR,2020-04-01T04:00:00.000Z,15,1,,2020-04-01,jhu
Montenegro,MNE,2020-04-01T04:00:00.000Z,123,2,,2020-04-01,jhu
Mongolia,MNG,2020-04-01T04:00:00.000Z,14,0,,2020-04-01,jhu
Mozambique,MOZ,2020-04-01T04:00:00.000Z,10,0,,2020-04-01,jhu
Mauritania,MRT,2020-04-01T04:00:00.000Z,6,1,,2020-04-01,jhu
,,2020-04-01T21:58:34.000Z,9,2,,2020-04-01,jhu
Mauritius,MUS,2020-04-01T04:00:00.000Z,161,6,,2020-04-01,jhu
Malawi,MWI,2020-04-01T04:00:00.000Z,0,0,,2020-04-01,jhu
Malaysia,MYS,2020-04-01T04:00:00.000Z,2908,45,,2020-04-01,jhu
Namibia,NAM,2020-04-01T04:00:00.000Z,14,0,,2020-04-01,jhu
Niger,NER,2020-04-01T04:00:00.000Z,74,5,,2020-04-01,jhu
Nigeria,NGA,2020-04-01T04:00:00.000Z,174,2,,2020-04-01,jhu
Nicaragua,NIC,2020-04-01T04:00:00.000Z,5,1,,2020-04-01,jhu
Netherlands,NLD,2020-04-01T04:00:00.000Z,13696,1175,,2020-04-01,jhu
Norway,NOR,2020-04-01T04:00:00.000Z,4863,44,,2020-04-01,jhu
Nepal,NPL,2020-04-01T04:00:00.000Z,5,0,,2020-04-01,jhu
New Zealand,NZL,2020-04-01T04:00:00.000Z,708,1,,2020-04-01,jhu
Oman,OMN,2020-04-01T04:00:00.000Z,210,1,,2020-04-01,jhu
Pakistan,PAK,2020-04-01T04:00:00.000Z,2118,27,,2020-04-01,jhu
Panama,PAN,2020-04-01T04:00:00.000Z,1181,30,,2020-04-01,jhu
Peru,PER,2020-04-01T04:00:00.000Z,1323,38,,2020-04-01,jhu
Philippines,PHL,2020-04-01T04:00:00.000Z,2311,96,,2020-04-01,jhu
Papua New Guinea,PNG,2020-04-01T04:00:00.000Z,1,0,,2020-04-01,jhu
Poland,POL,2020-04-01T04:00:00.000Z,2554,43,,2020-04-01,jhu
Portugal,PRT,2020-04-01T04:00:00.000Z,8251,187,,2020-04-01,jhu
Paraguay,PRY,2020-04-01T04:00:00.000Z,69,3,,2020-04-01,jhu
West Bank and Gaza,PSE,2020-04-01T04:00:00.000Z,134,1,,2020-04-01,jhu
Qatar,QAT,2020-04-01T04:00:00.000Z,835,2,,2020-04-01,jhu
Romania,ROU,2020-04-01T04:00:00.000Z,2460,92,,2020-04-01,jhu
Russia,RUS,2020-04-01T04:00:00.000Z,2777,24,,2020-04-01,jhu
Rwanda,RWA,2020-04-01T04:00:00.000Z,82,0,,2020-04-01,jhu
Saudi Arabia,SAU,2020-04-01T04:00:00.000Z,1720,16,,2020-04-01,jhu
Sudan,SDN,2020-04-01T04:00:00.000Z,7,2,,2020-04-01,jhu
Senegal,SEN,2020-04-01T04:00:00.000Z,190,1,,2020-04-01,jhu
Singapore,SGP,2020-04-01T04:00:00.000Z,1000,3,,2020-04-01,jhu
Sierra Leone,SLE,2020-04-01T04:00:00.000Z,2,0,,2020-04-01,jhu
El Salvador,SLV,2020-04-01T04:00:00.000Z,32,1,,2020-04-01,jhu
San Marino,SMR,2020-04-01T04:00:00.000Z,236,26,,2020-04-01,jhu
Somalia,SOM,2020-04-01T04:00:00.000Z,5,0,,2020-04-01,jhu
Serbia,SRB,2020-04-01T04:00:00.000Z,1060,28,,2020-04-01,jhu
S. Sudan,SSD,2020-04-01T04:00:00.000Z,0,0,,2020-04-01,jhu
Sao Tome and Principe,STP,2020-04-01T04:00:00.000Z,0,0,,2020-04-01,jhu
Suriname,SUR,2020-04-01T04:00:00.000Z,10,0,,2020-04-01,jhu
Slovakia,SVK,2020-04-01T04:00:00.000Z,400,1,,2020-04-01,jhu
Slovenia,SVN,2020-04-01T04:00:00.000Z,841,15,,2020-04-01,jhu
Sweden,SWE,2020-04-01T04:00:00.000Z,4947,239,,2020-04-01,jhu
Eswatini,SWZ,2020-04-01T04:00:00.000Z,9,0,,2020-04-01,jhu
Seychelles,SYC,2020-04-01T04:00:00.000Z,10,0,,2020-04-01,jhu
Syria,SYR,2020-04-01T04:00:00.000Z,10,2,,2020-04-01,jhu
Chad,TCD,2020-04-01T04:00:00.000Z,7,0,,2020-04-01,jhu
Togo,TGO,2020-04-01T04:00:00.000Z,36,2,,2020-04-01,jhu
Thailand,THA,2020-04-01T04:00:00.000Z,1771,12,,2020-04-01,jhu
Timor-Leste,TLS,2020-04-01T04:00:00.000Z,1,0,,2020-04-01,jhu
Trinidad and Tobago,TTO,2020-04-01T04:00:00.000Z,90,5,,2020-04-01,jhu
Tunisia,TUN,2020-04-01T04:00:00.000Z,423,12,,2020-04-01,jhu
Turkey,TUR,2020-04-01T04:00:00.000Z,15679,277,,2020-04-01,jhu
Taiwan,TWN,2020-04-01T04:00:00.000Z,329,5,,2020-04-01,jhu
Tanzania,TZA,2020-04-01T04:00:00.000Z,20,1,,2020-04-01,jhu
Uganda,UGA,2020-04-01T04:00:00.000Z,44,0,,2020-04-01,jhu
Ukraine,UKR,2020-04-01T04:00:00.000Z,794,20,,2020-04-01,jhu
Uruguay,URY,2020-04-01T04:00:00.000Z,338,2,,2020-04-01,jhu
U.S.,USA,2020-10-25T20:41:00.515Z,218315,5695,,2020-04-01,wapo
Uzbekistan,UZB,2020-04-01T04:00:00.000Z,181,2,,2020-04-01,jhu
Holy See,VAT,2020-04-01T04:00:00.000Z,6,0,,2020-04-01,jhu
Saint Vincent and the Grenadines,VCT,2020-04-01T04:00:00.000Z,1,0,,2020-04-01,jhu
Venezuela,VEN,2020-04-01T04:00:00.000Z,143,3,,2020-04-01,jhu
Vietnam,VNM,2020-04-01T04:00:00.000Z,218,0,,2020-04-01,jhu
Kosovo,XKX,2020-04-01T04:00:00.000Z,125,1,,2020-04-01,jhu
Yemen,YEM,2020-04-01T04:00:00.000Z,0,0,,2020-04-01,jhu
South Africa,ZAF,2020-04-01T04:00:00.000Z,1380,5,,2020-04-01,jhu
Zambia,ZMB,2020-04-01T04:00:00.000Z,36,0,,2020-04-01,jhu
Zimbabwe,ZWE,2020-04-01T04:00:00.000Z,8,1,,2020-04-01,jhu
Afghanistan,AFG,2020-04-02T04:00:00.000Z,273,6,,2020-04-02,jhu
