date,state,positive,negative,pending,currentlyHospitalized,cumulativeHospitalized,currentlyInIcu,cumulativeInIcu,currentlyOnVentilator,cumulativeOnVentilator,recovered,death,hash,dateChecked,totalTestResults,total,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200316,TN,52,270,,,,,,,,,,1e4e9862f634ab365cf23fc1b6af883f31ec5384,2020-03-16T20:00:00Z,322,322,47,0,0,113,13,126
20200316,TX,57,,,,,,,,,,,4b8d8c8642db8f86760cb388458e5c3c90f97ff2,2020-03-16T20:00:00Z,57,57,48,0,0,0,1,1
20200316,UT,39,131,,,,,,,,,0,bbbc661020a59cba44fa6fdb4151e5bacc0abe5d,2020-03-16T20:00:00Z,170,170,49,0,0,0,11,11
20200316,VA,51,438,,,,,,,,,1,009f1c85916f1504dc93af9ae5150fc026795c09,2020-03-16T20:00:00Z,489,489,51,0,0,75,6,81
20200316,VI,1,,,,,,,,,,,1b06665e8b974662f677a9e594728167685b61d3,2020-03-16T20:00:00Z,1,1,78,,,,,
20200316,VT,8,421,,,,,,,,,,84dcd5f8bfeba2d911c389428cc7aa0773aec0dd,2020-03-16T20:00:00Z,429,429,50,0,0,73,4,77
20200316,WA,769,9451,,,,,,,,,42,10f61094c893fc5d464a6931a5a333adce0bc438,2020-03-16T20:00:00Z,10220,10220,53,2,0,2329,127,2456
20200316,WI,47,504,,,,,,,,,,4308b5dd729bf330ed2e68bb49b13620e7421a2e,2020-03-16T20:00:00Z,551,551,55,0,0,191,14,205
20200316,WV,0,80,4,,,,,,,,0,6aa545969fb5a521c7bcc6004b88fe082c281818,2020-03-16T20:00:00Z,80,84,54,0,0,42,0,42
20200316,WY,3,,,,,,,,,,,77c44a13cdd36b04025d95da4ac0949ef4944299,2020-03-16T20:00:00Z,3,3,56,0,0,0,0,0
20200315,AK,1,143,,,,,,,,,,19cff78c5e5f5dee8600dc3fca50c4f4d86d20da,2020-03-15T20:00:00Z,144,144,02,0,0,0,0,0
20200315,AL,12,28,46,,,,,,,,0,370d771e977063a901e7865d2955f857310beada,2020-03-15T20:00:00Z,40,86,01,0,0,6,6,12
20200315,AR,16,103,30,,,,,,,,,6724ded90a347c65f23622b506b9b29ac2fc6c5e,2020-03-15T20:00:00Z,119,149,05,0,0,38,4,42
20200315,AZ,12,121,50,,,,,,,,0,500334094ec87bee7062642cf48b571a6664a6a1,2020-03-15T20:00:00Z,133,183,04,0,0,0,0,0
20200315,CA,293,916,,,,,,,,,5,6ba86c30358b4a406388b2daa8fd54432396b17d,2020-03-15T20:00:00Z,1209,1209,06,0,0,0,41,41
20200315,CO,131,627,,,,,,,,,1,bb0ccbbd1dda2ab79a7d69a37b7f57d2909bbec0,2020-03-15T20:00:00Z,758,758,08,0,0,17,30,47
20200315,CT,20,125,,,,,,,,,,82a011110258692c5cf3d24dd55c4ce7dd3a7869,2020-03-15T20:00:00Z,145,145,09,0,0,0,9,9
20200315,DC,16,79,20,,,,,,,,,2696da5b0aa7d8d66e3d80e41a22fb9fbf8b60b9,2020-03-15T20:00:00Z,95,115,11,0,0,30,6,36
20200315,DE,6,36,32,,,,,,,,,42c27ad4b2bbf19a5f816374e3e17525475db0cd,2020-03-15T20:00:00Z,42,74,10,0,0,0,0,0
20200315,FL,116,678,454,,,,,,,,4,39bc7ed05251008c7780965703da2cc39641dea2,2020-03-15T20:00:00Z,794,1248,12,1,0,200,39,239
20200315,GA,99,,,,,,,,,,1,3d5832551cc3d77ba8137c90c4a0fd7d7aaab315,2020-03-15T20:00:00Z,99,99,13,0,0,0,33,33
20200315,HI,2,,,,,,,,,,,f76a36668df483b28528d1faf8ff157f62e13ad3,2020-03-15T20:00:00Z,2,2,15,0,0,0,0,0
20200315,IA,18,83,,,,,,,,,,843074a5d029c6719cfa7f91b16e464217155d44,2020-03-15T20:00:00Z,101,101,19,0,0,0,1,1
20200315,ID,5,174,,,,,,,,,,1174949a28081608bf9f624bf4b7c751c0a6ab6a,2020-03-15T20:00:00Z,179,179,16,0,0,0,3,3
20200315,IL,64,449,195,,,,,,,,,30ce9e5a4822fcb5ea42d92917dd5ab733601e71,2020-03-15T20:00:00Z,513,708,17,0,0,133,18,151
20200315,IN,19,102,,,,,,,,,0,ea5d24b63f9105b2eef7d4b9e53459d42f3cc17e,2020-03-15T20:00:00Z,121,121,18,0,0,28,4,32
20200315,KS,8,135,,,,,,,,,1,0b47a801f38ca6fb68a696d072103d82209a86f5,2020-03-15T20:00:00Z,143,143,20,0,0,42,2,44
20200315,KY,16,139,,,,,,,,,,a4ad7d871d15dfd388b7cdecd017a841c468d513,2020-03-15T20:00:00Z,155,155,21,0,0,0,2,2
20200315,LA,91,156,,,,,,,,,2,de3602b4546d12f25c49c795e82b0144af338658,2020-03-15T20:00:00Z,247,247,22,2,0,47,22,69
20200315,MA,138,352,,,,,,,,,,a4d921baddd3c1f804e555ae255941b907f9f729,2020-03-15T20:00:00Z,490,490,25,0,0,0,0,0
20200315,MD,31,94,,,,,,,,,,746bca8f7b923a4a35485ac1d9c772a5132f2b1a,2020-03-15T20:00:00Z,125,125,24,0,0,0,5,5
20200315,ME,3,91,17,,,,,,,,,145854bd6068760f5d654d99d1fee7a984b29386,2020-03-15T20:00:00Z,94,111,23,0,0,0,0,0
20200315,MI,33,205,26,,,,,,,,,1bd327a95318e51fdd19472227bc54bd812666db,2020-03-15T20:00:00Z,238,264,26,0,0,0,8,8
20200315,MN,35,1387,,,,,,,,,,e8729fbf5f1d43890c45980d137270ec314b5f5e,2020-03-15T20:00:00Z,1422,1422,27,0,0,540,14,554
20200315,MO,5,122,,,,,,,,,0,7288dbb969d38df45b32ad11d7b385ef65a385e6,2020-03-15T20:00:00Z,127,127,29,0,0,32,1,33
20200315,MS,10,84,,,,,,,,,,52f110f80833e66819f7f070381be710d90459e5,2020-03-15T20:00:00Z,94,94,28,0,0,0,4,4
20200315,MT,7,103,57,,,,,,,,,e0348f7847fbfe9a98b9e73e92e001d954e6f72e,2020-03-15T20:00:00Z,110,167,30,0,0,0,2,2
20200315,NC,32,227,151,,,,,,,,,df8f9251491a7d94f540a474fae9203d0fd22f31,2020-03-15T20:00:00Z,259,410,37,0,0,90,9,99
20200315,ND,1,95,4,,,,,,,,0,5e29e050de079c7200fd875224c3019a1d4d3ba0,2020-03-15T20:00:00Z,96,100,38,0,0,41,0,41
20200315,NE,17,80,33,,,,,,,,,289bb4b944f43a55565897cf66c3adc04ccae425,2020-03-15T20:00:00Z,97,130,31,0,0,0,3,3
20200315,NH,13,271,95,,,,,,,,,4d44b6aceaf395e30a052fd65d3715169c934e41,2020-03-15T20:00:00Z,284,379,33,0,0,59,6,65
20200315,NJ,98,120,34,,,,,,,,2,3b0f6b3a86fcedb7c8bc743c5b59d8c5ac4dbc85,2020-03-15T20:00:00Z,218,252,34,1,0,23,48,71
20200315,NM,13,482,,,,,,,,,,aeb6dddb23da27183fbd3ffc41c8e750edb855fa,2020-03-15T20:00:00Z,495,495,35,0,0,245,3,248
20200315,NV,21,168,164,,,,,,,,,cdd0212a8cae3436ab144d2b2ac5b4e765dba89c,2020-03-15T20:00:00Z,189,353,32,0,0,0,1,1
20200315,NY,729,4543,,,,,,,,,3,6b2170fd6f4108185457f374fa300716197ea458,2020-03-15T20:00:00Z,5272,5272,36,3,0,1764,205,1969
20200315,OH,36,139,350,,,,,,,,,2bf6e0cec117ff64d61c4dbb201db726039531c5,2020-03-15T20:00:00Z,175,525,39,0,0,89,23,112
20200315,OK,9,118,12,,,,,,,,,eb3be4e170c21553b0f5d0a177bbd1ddd45928ec,2020-03-15T20:00:00Z,127,139,40,0,0,82,5,87
20200315,OR,36,420,225,,,,,,,,,cb87f1585c1e5f41e36b2ef34e7cdfd0fc3ddfea,2020-03-15T20:00:00Z,456,681,41,0,0,83,6,89
20200315,PA,63,205,183,,,,,,,,,756aec86dc2f5b8a25b8db70c947a4cb7841eaa8,2020-03-15T20:00:00Z,268,451,42,0,0,0,16,16
20200315,RI,20,198,57,,,,,,,,,443b5451e16d488f32c6bb30ab51cc650e17d42b,2020-03-15T20:00:00Z,218,275,44,0,0,0,0,0
20200315,SC,19,154,,,,,,,,,,76fe04f5c395613032c62fe1b8094300befafdb0,2020-03-15T20:00:00Z,173,173,45,0,0,44,6,50
20200315,SD,9,327,6,,,,,,,,,d32e6482e96c95891e87d1a89a77a87f3b7b81bb,2020-03-15T20:00:00Z,336,342,46,0,0,145,0,145
20200315,TN,39,157,,,,,,,,,,f5c0bc1f723b6832e9bd53e3abdf092148d1c0e2,2020-03-15T20:00:00Z,196,196,47,0,0,27,7,34
20200315,TX,56,,,,,,,,,,,6683271eb2b83a91c5be2f98a17e52dade027cb6,2020-03-15T20:00:00Z,56,56,48,0,0,0,5,5
20200315,UT,28,131,,,,,,,,,0,4c5362f72becf916771a6ad7a15f6f7107e48c41,2020-03-15T20:00:00Z,159,159,49,0,0,0,22,22
20200315,VA,45,363,,,,,,,,,1,0108683ec620bddc824e655af90852595753e78e,2020-03-15T20:00:00Z,408,408,51,1,0,246,15,261
20200315,VT,4,348,,,,,,,,,,32245cee1474dccc3b9d908cb7ab0e0a7b6c12fb,2020-03-15T20:00:00Z,352,352,50,0,0,121,0,121
20200315,WA,642,7122,,,,,,,,,40,f9e946a597e640622a863b533a952413abfc8296,2020-03-15T20:00:00Z,7764,7764,53,3,0,1121,74,1195
20200315,WI,33,313,,,,,,,,,,3f840ea72855f041fa6c555000d3987e1424cf6e,2020-03-15T20:00:00Z,346,346,55,0,0,144,14,158
20200315,WV,0,38,1,,,,,,,,0,ffb95a49698a22f3e066649d71def7bff79c36d0,2020-03-15T20:00:00Z,38,39,54,0,0,12,0,12
20200315,WY,3,,,,,,,,,,,b05afd9947f225a5d338604fb3a5bebd4165b7f7,2020-03-15T20:00:00Z,3,3,56,0,0,0,1,1
20200314,AK,1,143,,,,,,,,,,e2df93a96d138fdcbdb2f0888b741d9b0256ca74,2020-03-14T20:00:00Z,144,144,02,0,0,84,0,84
20200314,AL,6,22,46,,,,,,,,,1808e0b5010c0b94fa12c7fe1b3cb928cfb341b8,2020-03-14T20:00:00Z,28,74,01,0,0,11,5,16
20200314,AR,12,65,26,,,,,,,,,b126236f10310745675d94e4114c2c3070a37a8d,2020-03-14T20:00:00Z,77,103,05,0,0,35,3,38
20200314,AZ,12,121,50,,,,,,,,0,97b62ab104460328069426f9a74554a0b90fe872,2020-03-14T20:00:00Z,133,183,04,0,0,27,3,30
20200314,CA,252,916,,,,,,,,,5,b1ac112adcc3aa88d206a6e603d13125d0c5a2c4,2020-03-14T20:00:00Z,1168,1168,06,1,0,0,50,50
20200314,CO,101,610,,,,,,,,,1,74d0128e16188896dd940c62807c848ee93b7bcd,2020-03-14T20:00:00Z,711,711,08,1,0,86,29,115
20200314,CT,11,125,,,,,,,,,,c727a91d4a636ce517030fd922cddd567dbdca38,2020-03-14T20:00:00Z,136,136,09,0,0,26,5,31
20200314,DC,10,49,10,,,,,,,,,92360abfad7be7edd91dc6aa8055ff9559e027ad,2020-03-14T20:00:00Z,59,69,11,0,0,29,0,29
20200314,DE,6,36,32,,,,,,,,,6f1ca1c8fc3003d8cf840aa3dd39f79e688288bd,2020-03-14T20:00:00Z,42,74,10,0,0,6,2,8
20200314,FL,77,478,221,,,,,,,,3,26ba50bc60202454591d5e7949df9a107665ac99,2020-03-14T20:00:00Z,555,776,12,1,0,0,27,27
20200314,GA,66,,,,,,,,,,1,4b24d205a51566c4268dd3a8af1f951d9fa8c62f,2020-03-14T20:00:00Z,66,66,13,0,0,0,24,24
20200314,HI,2,,,,,,,,,,,5a6160290c5c17aa9601cb254c1f6e425158a854,2020-03-14T20:00:00Z,2,2,15,0,0,0,0,0
20200314,IA,17,83,,,,,,,,,,36a8d866d2026cc003c270f2094579a97b3b4aed,2020-03-14T20:00:00Z,100,100,19,0,0,0,1,1
20200314,ID,2,174,,,,,,,,,,44e35fde99bceac56005ce49f35eeb5ce97d0336,2020-03-14T20:00:00Z,176,176,16,0,0,43,2,45
20200314,IL,46,316,82,,,,,,,,,d84dd81595faab963ec81ca1450205d6fe59c017,2020-03-14T20:00:00Z,362,444,17,0,0,22,14,36
20200314,IN,15,74,,,,,,,,,0,133c42d0911cbce0367dea926fd69c3df4c76c70,2020-03-14T20:00:00Z,89,89,18,0,0,13,3,16
20200314,KS,6,93,,,,,,,,,1,a28e791df6e2b877a101824d112a6db395f12fe0,2020-03-14T20:00:00Z,99,99,20,1,0,0,0,0
20200314,KY,14,139,,,,,,,,,,f31c7cea597f62912faaec7cb94fd95f87601996,2020-03-14T20:00:00Z,153,153,21,0,0,32,3,35
20200314,LA,69,109,,,,,,,,,,b3e3d76f2f73e22865ebe9a9be28a8984206fc7b,2020-03-14T20:00:00Z,178,178,22,0,0,72,33,105
20200314,MA,138,352,,,,,,,,,,1419ed0cf9ed1e23b0872dbad636d1090de64ba4,2020-03-14T20:00:00Z,490,490,25,0,0,260,15,275
20200314,MD,26,94,,,,,,,,,,d65046bf7b45546b0ce48abf47971f03567fe73a,2020-03-14T20:00:00Z,120,120,24,0,0,0,9,9
20200314,ME,3,91,17,,,,,,,,,09d39114f13fb646c63aa77b7618084271ec1cb6,2020-03-14T20:00:00Z,94,111,23,0,0,0,0,0
20200314,MI,25,205,26,,,,,,,,,6c40812a36676e6cc9fce44f563d5b1054ba3065,2020-03-14T20:00:00Z,230,256,26,0,0,72,9,81
20200314,MN,21,847,,,,,,,,,,83175c3f486d660b2358e13c39b9c31c1fdc7463,2020-03-14T20:00:00Z,868,868,27,0,0,306,7,313
20200314,MO,4,90,,,,,,,,,0,7a8352bea6bbfaf1a33e26afddd65efffb847d10,2020-03-14T20:00:00Z,94,94,29,0,0,19,2,21
20200314,MS,6,84,,,,,,,,,,fe574b36a5e77f1e60960e586097875cad5887fb,2020-03-14T20:00:00Z,90,90,28,0,0,43,2,45
20200314,MT,5,103,,,,,,,,,,28bde788fed673726efb1a139a3256dc025a6f10,2020-03-14T20:00:00Z,108,108,30,0,0,48,4,52
20200314,NC,23,137,,,,,,,,,,fe08cdb5dcdfecf926d4236fbb589f4830fc8a97,2020-03-14T20:00:00Z,160,160,37,0,0,51,8,59
20200314,ND,1,54,14,,,,,,,,0,9f776c5d9a0bd27aa41cf2ac5cdbbd316637c2ff,2020-03-14T20:00:00Z,55,69,38,0,0,15,0,15
20200314,NE,14,80,33,,,,,,,,,67bb10bbe7987679ad7d3ff7903272437c93a826,2020-03-14T20:00:00Z,94,127,31,0,0,0,1,1
20200314,NH,7,212,31,,,,,,,,,50026c30d5da7aff1e27225b6c205878997e71ae,2020-03-14T20:00:00Z,219,250,33,0,0,118,1,119
20200314,NJ,50,97,80,,,,,,,,1,c6ed57d171dfb2875edc4e814c5cd2001f5fbfa3,2020-03-14T20:00:00Z,147,227,34,0,0,0,0,0
20200314,NM,10,237,,,,,,,,,,a7134f326398d908f4bed542c938176acacf0c4f,2020-03-14T20:00:00Z,247,247,35,0,0,47,0,47
20200314,NV,20,168,,,,,,,,,,680ca97458e6221d13bd41a75b19316f1e9eed37,2020-03-14T20:00:00Z,188,188,32,0,0,0,9,9
20200314,NY,524,2779,,,,,,,,,,ee9fd95281e9bbbdd95fb2620d18f3f3e54486c7,2020-03-14T20:00:00Z,3303,3303,36,0,0,0,103,103
20200314,OH,13,50,159,,,,,,,,,48d7554efea8d11068bc9dfc95b426835dcd05a4,2020-03-14T20:00:00Z,63,222,39,0,0,0,0,0
20200314,OK,4,36,37,,,,,,,,,fbe3a8cc096cd84f9753acb123fbd679861746d6,2020-03-14T20:00:00Z,40,77,40,0,0,0,1,1
20200314,OR,30,337,157,,,,,,,,,d9bd9dc35c275c4031d264a4721d26b8b8efad19,2020-03-14T20:00:00Z,367,524,41,0,0,0,0,0
20200314,PA,47,205,150,,,,,,,,,d598d7cae8884726125b3fb6fc507971f2537768,2020-03-14T20:00:00Z,252,402,42,0,0,65,14,79
20200314,RI,20,198,57,,,,,,,,,ff7d0950d1310f93f0147af674aef06056a87cda,2020-03-14T20:00:00Z,218,275,44,0,0,56,6,62
20200314,SC,13,110,,,,,,,,,,d300c557678821fb8b781ccf36cb309b7ab63b4d,2020-03-14T20:00:00Z,123,123,45,0,0,35,1,36
20200314,SD,9,182,3,,,,,,,,,8eefe915a583ed74f75f518d3dcffc306dba10fb,2020-03-14T20:00:00Z,191,194,46,0,0,109,0,109
20200314,TN,32,130,,,,,,,,,,a42561caa685bebbe34489fc6991b30f3b3369c5,2020-03-14T20:00:00Z,162,162,47,0,0,14,6,20
20200314,TX,51,,,,,,,,,,,b4aaab55d6df2263230452656eaa0c64fbfe828f,2020-03-14T20:00:00Z,51,51,48,0,0,0,12,12
20200314,UT,6,131,,,,,,,,,,228abda7287a9a1aa938418667c7d56410dbb3e1,2020-03-14T20:00:00Z,137,137,49,0,0,0,0,0
20200314,VA,30,117,,,,,,,,,,cedf8ca8822bcbff01ac5a7ad8befd5d661fd8f4,2020-03-14T20:00:00Z,147,147,51,0,0,0,0,0
20200314,VT,4,227,,,,,,,,,,ad6cab3cca82e6a98b56a5154caab8c5bfb49928,2020-03-14T20:00:00Z,231,231,50,0,0,85,2,87
20200314,WA,568,6001,,,,,,,,,37,edada7e13a71cf44dd722b9e73d5cb9040ceffae,2020-03-14T20:00:00Z,6569,6569,53,6,0,1651,111,1762
20200314,WI,19,169,,,,,,,,,,dd2e6ebae39e111fe5ed0f31ee01949e2466181b,2020-03-14T20:00:00Z,188,188,55,0,0,0,0,0
20200314,WV,0,26,5,,,,,,,,,03e2f82fbc7a168bf73bab58c134347cfb69603f,2020-03-14T20:00:00Z,26,31,54,0,0,9,0,9
20200314,WY,2,,,,,,,,,,,da095749bb6c0e95f8e63bca4705751bfb81c34b,2020-03-14T20:00:00Z,2,2,56,0,0,0,1,1
20200313,AK,1,59,,,,,,,,,,ad2b7ccccdbf93f21f1741675f661179f040c560,2020-03-13T20:00:00Z,60,60,02,0,0,13,1,14
20200313,AL,1,11,,,,,,,,,,c52c357dd78f050f29412950a27fa50ed06afc23,2020-03-13T20:00:00Z,12,12,01,0,0,1,1,2
20200313,AR,9,30,22,,,,,,,,,37189715a541eda6d19dde208bd8fb2161298617,2020-03-13T20:00:00Z,39,61,05,0,0,6,3,9
20200313,AZ,9,94,40,,,,,,,,0,15e22d91f78f0b1e22cbfd0a7f09004edd460674,2020-03-13T20:00:00Z,103,143,04,0,0,12,0,12
20200313,CA,202,916,,,,,,,,,4,7ca24edb200873ab57c43b64a640487afe9236f4,2020-03-13T20:00:00Z,1118,1118,06,0,0,0,0,0
20200313,CO,72,524,,,,,,,,,,2449c55c116dee9997fda0334a99fd84db12d2ed,2020-03-13T20:00:00Z,596,596,08,0,0,226,27,253
20200313,CT,6,99,,,,,,,,,,e0f28f2bdce0f87044f2c0025bfccd8e03a4b9d8,2020-03-13T20:00:00Z,105,105,09,0,0,10,0,10
20200313,DC,10,20,,,,,,,,,,9a8a3c581b9ed85a9664627c8f5b70f4af4fffac,2020-03-13T20:00:00Z,30,30,11,0,0,0,0,0
20200313,DE,4,30,10,,,,,,,,,4d8dddc2fbcfb83efd70c74391e531b96918c1b0,2020-03-13T20:00:00Z,34,44,10,0,0,7,0,7
20200313,FL,50,478,221,,,,,,,,2,a67500775c05ad57c351d4fc62b90d8b926742b6,2020-03-13T20:00:00Z,528,749,12,0,0,177,18,195
20200313,GA,42,,,,,,,,,,1,a1abac3b156ed2450e0817f41cd89f3d515704d0,2020-03-13T20:00:00Z,42,42,13,1,0,0,11,11
20200313,HI,2,,,,,,,,,,,7688574589dd2ce2680dbd3ef0d7b03a630b5ce5,2020-03-13T20:00:00Z,2,2,15,0,0,0,0,0
20200313,IA,16,83,29,,,,,,,,,35a76a195bf4094abd57c1a46c52d575d5cdffab,2020-03-13T20:00:00Z,99,128,19,0,0,16,2,18
20200313,ID,0,131,,,,,,,,,,3148dd02f7ab606d039ad50b6999d597c3ce498c,2020-03-13T20:00:00Z,131,131,16,0,0,38,0,38
20200313,IL,32,294,92,,,,,,,,,a34fc822b5350f6997c57a984bbbb79ab0446ba4,2020-03-13T20:00:00Z,326,418,17,0,0,28,7,35
20200313,IN,12,61,,,,,,,,,,8c6ba26894fa2abbdb377529495973ccb9a131f5,2020-03-13T20:00:00Z,73,73,18,0,0,9,0,9
20200313,KS,6,93,,,,,,,,,,d5bb42fae5b40eb45c4c299c69f9b317c061276c,2020-03-13T20:00:00Z,99,99,20,0,0,52,2,54
20200313,KY,11,107,,,,,,,,,,312f248744733d3fc7386745e95096d3cd8b3393,2020-03-13T20:00:00Z,118,118,21,0,0,51,3,54
20200313,LA,36,37,,,,,,,,,,518a8e52c298854149b1da8d6f361cb1c585ed09,2020-03-13T20:00:00Z,73,73,22,0,0,0,22,22
20200313,MA,123,92,,,,,,,,,,415e1d5bf002297feccbbc6b838b97bd7e5ffc7a,2020-03-13T20:00:00Z,215,215,25,0,0,92,28,120
20200313,MD,17,94,,,,,,,,,,4037443e6594d7ebd4bb5c05a68396ed88cfc195,2020-03-13T20:00:00Z,111,111,24,0,0,0,5,5
20200313,ME,3,91,17,,,,,,,,,51d4c7d817512c2e4e4b4edd509007616d0dfebb,2020-03-13T20:00:00Z,94,111,23,0,0,26,2,28
20200313,MI,16,133,26,,,,,,,,,a3aade55aa39b3909b99ac0361a39948a1b160a7,2020-03-13T20:00:00Z,149,175,26,0,0,42,14,56
20200313,MN,14,541,,,,,,,,,,f3a466f96fe2f03a258f467b3d4f1108f8bc1431,2020-03-13T20:00:00Z,555,555,27,0,0,234,5,239
20200313,MO,2,71,,,,,,,,,,d8e4e6a488a4ca7196b7f21b9c41842a2f3bc29c,2020-03-13T20:00:00Z,73,73,29,0,0,7,1,8
20200313,MS,4,41,,,,,,,,,,bae554e130e0e94765e36325b047f8c6f11c8b33,2020-03-13T20:00:00Z,45,45,28,0,0,0,3,3
20200313,MT,1,55,,,,,,,,,,8373cd961bb638794a4f8ff8553e0231aad83a8a,2020-03-13T20:00:00Z,56,56,30,0,0,21,0,21
20200313,NC,15,86,,,,,,,,,,aa089c9f4436128a79bbf0a5b3252a932a042c56,2020-03-13T20:00:00Z,101,101,37,0,0,26,3,29
20200313,ND,1,39,12,,,,,,,,0,0737255b917c47e69b5c791dd6a387ebc5d6b8d0,2020-03-13T20:00:00Z,40,52,38,0,0,27,0,27
20200313,NE,13,80,33,,,,,,,,,8503e62c701b5e930a812a3e314a4b31669d95e8,2020-03-13T20:00:00Z,93,126,31,0,0,0,3,3
20200313,NH,6,94,21,,,,,,,,,4f9e8a56afd08c4e4a3b4afea3debefb4fdd4b4a,2020-03-13T20:00:00Z,100,121,33,0,0,0,0,0
20200313,NJ,50,97,80,,,,,,,,1,1f8ce415505e361900ac2198bf202ebfac0df80c,2020-03-13T20:00:00Z,147,227,34,0,0,23,20,43
20200313,NM,10,190,,,,,,,,,,a81e51ec30253fd9728a9f8753478308f0bab5c9,2020-03-13T20:00:00Z,200,200,35,0,0,35,5,40
20200313,NV,11,168,,,,,,,,,,1e299060b1415d5907af687de5a00f3bb5c4b0c8,2020-03-13T20:00:00Z,179,179,32,0,0,0,4,4
20200313,NY,421,2779,,,,,,,,,,81d2368bdb8e9a1f84b096894530f76b9fccb315,2020-03-13T20:00:00Z,3200,3200,36,0,0,2687,205,2892
20200313,OH,13,50,159,,,,,,,,,a94e56fa0e56f83388befba03277cef22fdd1f9f,2020-03-13T20:00:00Z,63,222,39,0,0,20,8,28
20200313,OK,3,36,37,,,,,,,,,c9e33d7d188694ad54b0507be1cbb715c01afbed,2020-03-13T20:00:00Z,39,76,40,0,0,0,0,0
20200313,OR,30,337,157,,,,,,,,,a6c51559488a8d021b0fa5ec8ffff9867d2b3337,2020-03-13T20:00:00Z,367,524,41,0,0,51,11,62
20200313,PA,33,140,130,,,,,,,,,b0d652283249db2a3b022db0787e1a260d947b4c,2020-03-13T20:00:00Z,173,303,42,0,0,24,11,35
20200313,RI,14,142,29,,,,,,,,,db4840342c41d8d68efb108747acacf782b4ed64,2020-03-13T20:00:00Z,156,185,44,0,0,48,9,57
20200313,SC,12,75,,,,,,,,,,5102e0716ed2f37954b607d15aec0bfedc988d7c,2020-03-13T20:00:00Z,87,87,45,0,0,27,2,29
20200313,SD,9,73,11,,,,,,,,,6b410206ff73ea86340b6d58bd35aae55b071d6d,2020-03-13T20:00:00Z,82,93,46,0,0,46,1,47
20200313,TN,26,116,,,,,,,,,,8f2471f20378c49fb3fc7b5b4813ac99020e8c8b,2020-03-13T20:00:00Z,142,142,47,0,0,37,8,45
20200313,TX,39,,,,,,,,,,,6c19783422d064f0768e2422b24d6be4403ae4d2,2020-03-13T20:00:00Z,39,39,48,0,0,0,16,16
20200313,UT,6,131,,,,,,,,,,faf5e8908d5e0dba2001201f3e8a0500a9dbe3e6,2020-03-13T20:00:00Z,137,137,49,0,0,0,2,2
20200313,VA,30,117,,,,,,,,,,f26dd204fe1231b42cce7c2858431eea92a35f06,2020-03-13T20:00:00Z,147,147,51,0,0,0,13,13
20200313,VT,2,142,,,,,,,,,,dd9fc5530a1688ff762856121f2394c1b7c1b221,2020-03-13T20:00:00Z,144,144,50,0,0,45,0,45
20200313,WA,457,4350,,,,,,,,,31,a99e4f4ed9e3d41744fe3286099b13a78013c5fc,2020-03-13T20:00:00Z,4807,4807,53,2,0,1313,120,1433
20200313,WI,19,169,,,,,,,,,,c795b9e4e919595260dda5d5e20c8ca18ebcb8f0,2020-03-13T20:00:00Z,188,188,55,0,0,85,11,96
20200313,WV,0,17,4,,,,,,,,,5be70b8550d4e73b188717221cb8ba904b2bf748,2020-03-13T20:00:00Z,17,21,54,0,0,10,0,10
20200313,WY,1,,,,,,,,,,,bdc5a0770d66ba1a8d9c4a8d875b982ddc791f7b,2020-03-13T20:00:00Z,1,1,56,0,0,0,0,0
20200312,AK,0,46,14,,,,,,,,,fc107517d999f4dff2a5d09adf7c34c1d8ad13d4,2020-03-12T20:00:00Z,46,60,02,0,0,0,0,0
20200312,AL,0,10,,,,,,,,,,64b5b1322840fc4d6b0b043cd0f8f0b90dc144c1,2020-03-12T20:00:00Z,10,10,01,0,0,0,0,0
20200312,AR,6,24,20,,,,,,,,,6891cd349e0bf8cc80a447a3aad846edcc7a2f57,2020-03-12T20:00:00Z,30,50,05,0,0,12,6,18
20200312,AZ,9,82,24,,,,,,,,,8d46a495baa3fa2450f69adca23eed4165549200,2020-03-12T20:00:00Z,91,115,04,0,0,23,0,23
20200312,CA,202,916,,,,,,,,,4,535d3f6f8140de8f2c67111de929e80358cbccb6,2020-03-12T20:00:00Z,1118,1118,06,4,0,0,45,45
20200312,CO,45,298,,,,,,,,,,965175c47c722e128a699448d02907653ad79be1,2020-03-12T20:00:00Z,343,343,08,0,0,47,17,64
20200312,CT,6,89,,,,,,,,,,04814c0075e40c51b1d6e9f8cf2af969662a8b65,2020-03-12T20:00:00Z,95,95,09,0,0,18,3,21
20200312,DC,10,20,,,,,,,,,,5d6057520a97596975d46a692482a61bd1803c38,2020-03-12T20:00:00Z,30,30,11,0,0,0,6,6
20200312,DE,4,23,14,,,,,,,,,5f1565e88c2b62200d7a4c4dbb37c52b83d17c4c,2020-03-12T20:00:00Z,27,41,10,0,0,6,3,9
20200312,FL,32,301,147,,,,,,,,2,a573f1a095c5fbdd9480f7a4617ef9639164adc9,2020-03-12T20:00:00Z,333,480,12,0,0,0,4,4
20200312,GA,31,,,,,,,,,,,91eca972fd2b34d654e863cf3ce91ece3480397a,2020-03-12T20:00:00Z,31,31,13,0,0,0,9,9
20200312,HI,2,,,,,,,,,,,cb880a706f23286adcc56db160cd064ad738023c,2020-03-12T20:00:00Z,2,2,15,0,0,0,0,0
